,Name,Location,Cuisine,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Parking Availability,Weekend Reservations,Weekday Reservations,Revenue
5418,Restaurant 5418,Rural,Italian,3.3,30.0,55.46,2470.0,26733.0,1.0,947.0,254.87851628935647,,5.9,Yes,13.0,12.0,378794.35
5419,Restaurant 5419,Downtown,Mexican,3.5,84.0,29.95,2350.0,26464.0,19.0,663.0,199.8828777201128,3.5,7.0,Yes,71.0,74.0,585727.15
5420,Restaurant 5420,Suburban,Mexican,3.1,51.0,26.51,1942.0,19365.0,14.0,421.0,294.578281560876,4.5,7.0,Yes,8.0,38.0,321782.9
5421,Restaurant 5421,Downtown,Mexican,3.7,89.0,32.36,5635.0,63255.0,14.0,863.0,173.44450807320771,9.6,8.1,Yes,24.0,33.0,668764.53
5422,Restaurant 5422,Rural,French,3.8,35.0,65.56,819.0,14625.0,4.0,336.0,200.0071999893204,9.1,6.6,Yes,11.0,24.0,519293.75
5423,Restaurant 5423,Downtown,Mexican,4.6,81.0,32.67,3288.0,35238.0,7.0,140.0,107.52558079259128,9.2,8.9,No,17.0,35.0,604255.87
5424,Restaurant 5424,Rural,Italian,4.3,50.0,53.84,3764.0,37470.0,11.0,258.0,134.91512039899447,9.3,7.4,No,36.0,40.0,621025.34
5425,Restaurant 5425,Suburban,Indian,3.9,65.0,34.65,2392.0,30397.0,2.0,,220.7829347594748,2.6,9.4,No,26.0,64.0,510661.1
5426,Restaurant 5426,Downtown,Indian,4.3,,31.06,3100.0,37617.0,18.0,623.0,200.4103334156355,9.1,7.8,Yes,18.0,5.0,599518.85
5427,Restaurant 5427,Suburban,Japanese,3.1,53.0,66.86,716.0,13201.0,10.0,991.0,142.41221999678277,2.9,7.6,Yes,37.0,12.0,798286.21
5428,Restaurant 5428,Rural,,3.4,37.0,35.81,2848.0,29758.0,1.0,201.0,77.99548830738948,8.5,8.7,No,4.0,16.0,306646.53
5429,Restaurant 5429,Rural,Indian,4.3,41.0,35.43,1616.0,18864.0,14.0,626.0,135.6538037108681,5.9,6.9,No,30.0,15.0,344739.52
5430,Restaurant 5430,Suburban,Mexican,4.3,63.0,25.13,3428.0,42209.0,10.0,270.0,61.03889747898052,3.2,2.6,Yes,46.0,37.0,369496.85
5431,Restaurant 5431,Downtown,Japanese,4.5,89.0,75.51,6812.0,68002.0,18.0,907.0,195.19180649440935,4.6,1.7,Yes,10.0,85.0,1515520.96
5432,Restaurant 5432,Downtown,Indian,3.8,82.0,35.48,1541.0,19220.0,7.0,349.0,130.75386906619408,4.9,3.8,No,73.0,42.0,656550.54
5433,Restaurant 5433,Rural,Italian,4.4,34.0,54.2,2561.0,34491.0,19.0,404.0,144.9621271329549,7.6,8.3,No,11.0,6.0,437818.65
5434,Restaurant 5434,Suburban,French,4.4,61.0,61.03,1416.0,18628.0,4.0,612.0,193.77205526519097,6.5,1.2,No,6.0,1.0,827856.38
5435,Restaurant 5435,Suburban,Mexican,4.9,59.0,26.12,1934.0,26334.0,14.0,669.0,195.3219495291704,8.4,2.4,Yes,38.0,0.0,363444.78
5436,Restaurant 5436,Downtown,Indian,3.4,90.0,36.77,2279.0,28354.0,9.0,905.0,197.08582785206164,4.6,2.0,Yes,47.0,18.0,746072.95
5437,Restaurant 5437,Downtown,Indian,4.1,88.0,40.97,4702.0,55197.0,4.0,735.0,172.8978023257439,7.7,1.3,No,27.0,15.0,811077.43
5438,Restaurant 5438,Downtown,Japanese,4.2,82.0,65.38,8006.0,82274.0,6.0,850.0,172.03060835724216,8.1,8.3,Yes,15.0,33.0,1209254.98
5439,Restaurant 5439,Suburban,Italian,5.0,58.0,54.26,1418.0,18162.0,2.0,241.0,255.30486106655755,1.6,,No,,28.0,699882.1
5440,,Downtown,American,3.4,80.0,37.59,4160.0,44174.0,1.0,459.0,166.88861328518345,4.4,7.6,No,27.0,71.0,678627.32
5441,Restaurant 5441,Downtown,Indian,4.0,74.0,34.33,1808.0,25580.0,17.0,406.0,184.00754012878323,9.0,2.3,No,43.0,,585624.47
5442,Restaurant 5442,Rural,French,3.7,42.0,59.1,2299.0,30608.0,4.0,728.0,297.05746912561654,7.3,4.7,No,17.0,9.0,561573.3
5443,Restaurant 5443,Downtown,Japanese,4.1,79.0,74.89,4087.0,43074.0,,293.0,95.26251292326432,4.8,2.0,No,25.0,67.0,1319831.97
5444,Restaurant 5444,Downtown,Indian,3.5,,35.55,5272.0,54157.0,18.0,816.0,231.60524569537463,2.6,1.0,No,48.0,50.0,712865.9
5445,Restaurant 5445,Suburban,Indian,3.1,64.0,34.92,1990.0,27905.0,13.0,107.0,168.29679418560306,1.9,6.5,No,43.0,33.0,513886.89
5446,Restaurant 5446,Suburban,Japanese,4.1,69.0,74.0,3432.0,34132.0,11.0,932.0,257.63541996808584,3.1,5.3,No,31.0,,1147978.6
5447,Restaurant 5447,Rural,Japanese,3.7,,65.54,2517.0,24820.0,1.0,75.0,151.0081406538268,3.2,,Yes,38.0,22.0,602532.56
5448,Restaurant 5448,Downtown,,3.4,73.0,25.95,4278.0,42615.0,12.0,535.0,125.74735675510382,4.3,1.7,No,41.0,1.0,440570.3
5449,Restaurant 5449,Rural,Indian,3.6,34.0,30.24,1489.0,18055.0,13.0,166.0,101.9465486613729,2.6,6.3,Yes,9.0,32.0,247325.13
5450,Restaurant 5450,Suburban,American,3.1,57.0,42.57,2277.0,22408.0,4.0,291.0,268.05928878406087,2.3,8.0,,,31.0,546988.88
5451,Restaurant 5451,Rural,French,4.9,34.0,60.78,1866.0,26497.0,12.0,279.0,229.58211579142971,8.6,1.6,Yes,27.0,19.0,477145.61
5452,Restaurant 5452,Suburban,Italian,4.2,50.0,54.64,2710.0,28468.0,6.0,892.0,69.22511294563897,3.2,4.7,No,48.0,12.0,618808.8
5453,Restaurant 5453,Rural,Italian,4.6,47.0,50.48,4465.0,46450.0,13.0,814.0,228.37255905905897,6.1,3.8,No,0.0,2.0,548289.6
5454,Restaurant 5454,Rural,American,3.8,48.0,37.44,3469.0,35160.0,14.0,142.0,58.75390778715629,2.8,9.0,No,35.0,28.0,
5455,Restaurant 5455,Downtown,Japanese,4.8,88.0,73.86,6163.0,64794.0,12.0,270.0,95.40660394021978,5.4,3.4,Yes,22.0,17.0,1455734.66
5456,Restaurant 5456,Rural,Japanese,4.0,39.0,68.24,2734.0,28455.0,2.0,756.0,198.1994265616881,3.5,9.5,Yes,13.0,5.0,599601.91
5457,Restaurant 5457,Downtown,Japanese,4.1,,75.29,2105.0,28566.0,12.0,762.0,165.87758305836027,1.8,8.5,Yes,71.0,13.0,1315687.94
5458,Restaurant 5458,Downtown,Indian,4.0,70.0,32.75,6398.0,63826.0,6.0,276.0,260.1208953587768,9.8,1.9,Yes,35.0,67.0,530588.3
5459,Restaurant 5459,Downtown,Japanese,4.5,89.0,66.84,8563.0,91831.0,4.0,618.0,201.97259456365992,5.1,5.3,No,59.0,75.0,1339607.05
5460,Restaurant 5460,Downtown,Japanese,4.1,72.0,70.43,2278.0,27315.0,1.0,631.0,291.243640582935,4.5,6.8,No,63.0,60.0,1131897.88
5461,Restaurant 5461,,Indian,3.5,42.0,30.56,1348.0,16049.0,8.0,809.0,263.79588683444194,2.8,6.3,Yes,6.0,37.0,299397.41
5462,Restaurant 5462,Suburban,Indian,3.3,55.0,30.4,2087.0,22126.0,8.0,634.0,135.05382436499698,5.5,7.1,No,53.0,51.0,389134.4
5463,Restaurant 5463,Suburban,,4.2,55.0,40.46,2859.0,32177.0,12.0,816.0,258.5377365710398,6.7,4.8,Yes,9.0,27.0,514076.61
5464,Restaurant 5464,Suburban,Mexican,4.0,67.0,27.37,3390.0,40547.0,4.0,825.0,267.4838230319534,3.7,9.1,Yes,16.0,40.0,422295.08
5465,Restaurant 5465,,Indian,3.2,34.0,30.1,2832.0,33431.0,16.0,652.0,292.43124764110394,5.3,3.4,Yes,20.0,5.0,252450.65
5466,Restaurant 5466,Downtown,,3.8,86.0,58.26,6276.0,71335.0,14.0,175.0,53.14073184369346,3.1,1.8,No,75.0,3.0,1131593.87
5467,Restaurant 5467,Suburban,Japanese,4.0,52.0,70.25,3583.0,41578.0,14.0,339.0,268.6860762432549,5.7,9.8,No,51.0,7.0,833962.9
5468,Restaurant 5468,Rural,Mexican,4.7,34.0,29.34,2458.0,25250.0,2.0,548.0,67.47382891655941,8.1,6.9,No,26.0,30.0,235654.18
5469,Restaurant 5469,Downtown,Italian,,72.0,46.49,2463.0,30515.0,17.0,521.0,182.02896864774723,1.5,6.9,No,0.0,3.0,760656.04
5470,Restaurant 5470,Suburban,American,3.7,62.0,41.38,2845.0,28366.0,8.0,801.0,153.6658849381153,5.7,8.4,No,12.0,27.0,585809.26
5471,Restaurant 5471,Downtown,Mexican,4.6,84.0,32.81,3628.0,40986.0,7.0,886.0,279.97040526589905,4.6,4.8,No,51.0,6.0,626406.23
5472,Restaurant 5472,Suburban,Indian,4.3,66.0,37.43,2898.0,38110.0,13.0,571.0,151.2879600261263,1.7,4.5,Yes,58.0,8.0,566978.1
5473,Restaurant 5473,Suburban,Japanese,3.6,64.0,69.33,3321.0,37363.0,,773.0,199.0106684649384,,9.5,No,51.0,2.0,1004299.42
5474,Restaurant 5474,Suburban,Japanese,4.7,54.0,66.51,979.0,16731.0,19.0,71.0,222.96966808600337,3.3,4.5,No,28.0,52.0,817215.11
5475,Restaurant 5475,Downtown,Japanese,4.0,83.0,70.49,6063.0,62341.0,19.0,957.0,54.75743914859922,6.1,1.7,No,49.0,19.0,1323115.6
5476,Restaurant 5476,Rural,Mexican,4.0,40.0,34.79,3352.0,41998.0,10.0,206.0,197.73281341250603,4.4,3.8,Yes,39.0,18.0,328383.33
5477,Restaurant 5477,Downtown,Japanese,5.0,83.0,70.16,6669.0,66747.0,11.0,720.0,179.49795883247216,3.4,8.9,No,72.0,15.0,1313333.09
5478,Restaurant 5478,Suburban,Indian,4.9,56.0,32.15,4643.0,56206.0,16.0,311.0,198.5021599053612,5.7,1.9,No,45.0,2.0,425995.45
5479,Restaurant 5479,Downtown,Mexican,3.7,72.0,26.02,2827.0,33839.0,8.0,159.0,68.93601451392226,7.2,7.5,Yes,4.0,5.0,432117.99
5480,Restaurant 5480,Rural,,3.3,49.0,75.38,1632.0,15924.0,2.0,824.0,63.88959250556901,8.1,3.4,No,35.0,37.0,826972.34
5481,Restaurant 5481,Downtown,Italian,3.7,79.0,53.17,,18390.0,14.0,550.0,94.38608436211626,6.7,7.7,No,77.0,53.0,952734.77
5482,Restaurant 5482,Rural,Italian,3.1,40.0,48.44,1371.0,15890.0,17.0,914.0,267.3751689142933,5.7,5.6,No,,33.0,454376.04
5483,Restaurant 5483,Rural,French,3.0,35.0,58.25,1999.0,22293.0,17.0,415.0,139.11776709282964,8.0,6.7,No,17.0,13.0,477526.9
5484,Restaurant 5484,Downtown,Japanese,3.8,74.0,74.85,1598.0,20783.0,11.0,62.0,158.5081377048312,5.7,3.2,Yes,51.0,25.0,1237717.85
5485,Restaurant 5485,Suburban,Japanese,4.9,69.0,66.95,1537.0,24628.0,1.0,112.0,147.54157022604704,9.8,2.5,Yes,51.0,33.0,1028216.15
5486,Restaurant 5486,Rural,Mexican,4.7,42.0,30.89,1369.0,13802.0,19.0,73.0,228.59253251650216,5.7,1.6,,12.0,8.0,310283.62
5487,Restaurant 5487,Downtown,Mexican,4.0,81.0,32.85,1848.0,19098.0,1.0,911.0,114.86888781112296,3.9,8.4,No,32.0,54.0,598250.15
5488,Restaurant 5488,Rural,,4.1,48.0,69.36,2384.0,28111.0,4.0,402.0,67.09833800757104,5.0,7.4,Yes,11.0,32.0,748080.35
5489,Restaurant 5489,Suburban,French,3.0,68.0,55.44,1624.0,19376.0,7.0,389.0,144.54372335199116,5.4,3.6,Yes,20.0,59.0,845675.04
5490,Restaurant 5490,Downtown,Japanese,3.4,90.0,67.51,3709.0,38267.0,1.0,68.0,231.9588837968608,3.6,8.5,No,30.0,18.0,1348525.43
5491,Restaurant 5491,Downtown,Indian,3.0,74.0,39.92,2215.0,20889.0,11.0,900.0,278.7420078402238,2.4,8.5,Yes,31.0,72.0,673672.23
5492,Restaurant 5492,Downtown,Mexican,4.5,89.0,30.75,8399.0,,13.0,791.0,62.70539101972037,4.9,2.2,Yes,52.0,38.0,637265.7
5493,Restaurant 5493,Suburban,Japanese,3.3,70.0,73.97,928.0,8498.0,3.0,137.0,252.6240302199587,9.1,7.4,Yes,12.0,5.0,1148558.49
5494,Restaurant 5494,Rural,Mexican,4.7,38.0,31.11,3658.0,43865.0,8.0,630.0,66.54503873752114,3.3,3.6,No,28.0,22.0,280843.17
5495,Restaurant 5495,Downtown,Japanese,4.3,73.0,75.38,2219.0,27111.0,12.0,199.0,132.66515447937394,4.3,5.2,Yes,8.0,56.0,1231756.43
5496,Restaurant 5496,Rural,American,3.5,44.0,45.0,2110.0,27407.0,2.0,877.0,55.57538202636801,7.8,4.9,No,5.0,8.0,448844.35
5497,Restaurant 5497,Rural,Mexican,3.3,32.0,30.31,3001.0,34642.0,1.0,839.0,277.8854247393905,1.7,6.4,,14.0,25.0,226556.17
5498,Restaurant 5498,Suburban,French,4.3,56.0,58.5,1790.0,18703.0,14.0,141.0,226.69724880003184,8.4,4.1,Yes,54.0,9.0,745281.65
5499,Restaurant 5499,Downtown,American,4.8,89.0,41.62,8508.0,88107.0,15.0,194.0,142.28380801563526,7.5,1.7,Yes,3.0,69.0,
5500,Restaurant 5500,Rural,Indian,4.4,49.0,37.42,3949.0,39717.0,4.0,912.0,144.36414573113643,5.9,7.1,Yes,,13.0,423845.47
5501,,Downtown,,3.7,83.0,70.48,3437.0,36301.0,7.0,224.0,209.9607158753658,2.9,9.6,Yes,78.0,16.0,1308408.63
5502,Restaurant 5502,Downtown,Indian,4.2,83.0,39.05,3242.0,34493.0,1.0,440.0,72.41207621703917,1.8,7.0,Yes,74.0,67.0,728185.55
5503,Restaurant 5503,Suburban,Mexican,3.6,58.0,27.02,3372.0,42129.0,5.0,194.0,86.26215783924627,3.1,5.9,Yes,54.0,46.0,362962.49
5504,Restaurant 5504,Downtown,American,5.0,72.0,38.68,5875.0,68127.0,14.0,509.0,261.8060528972172,7.9,2.5,No,30.0,23.0,644393.13
5505,Restaurant 5505,Downtown,Indian,4.5,,37.55,8476.0,90112.0,6.0,752.0,100.57827153172786,9.4,6.6,No,61.0,12.0,676893.85
5506,Restaurant 5506,Rural,French,4.2,50.0,57.71,3604.0,45116.0,7.0,184.0,231.66659942634325,7.6,6.5,Yes,27.0,36.0,657640.03
5507,Restaurant 5507,Suburban,Mexican,3.8,53.0,29.84,3216.0,39661.0,12.0,590.0,106.45072570552468,5.7,6.6,No,37.0,0.0,373594.01
5508,Restaurant 5508,Downtown,American,4.2,86.0,45.6,1836.0,23192.0,7.0,286.0,72.03657929870262,9.6,9.0,Yes,47.0,37.0,883446.4
5509,Restaurant 5509,Rural,Indian,3.7,35.0,36.88,2918.0,36766.0,18.0,761.0,275.008090818729,8.5,7.4,Yes,9.0,32.0,317884.58
5510,Restaurant 5510,Suburban,American,3.1,65.0,45.44,1626.0,17639.0,16.0,821.0,275.4181957933173,6.9,8.1,No,14.0,16.0,676664.55
5511,Restaurant 5511,Suburban,American,3.8,67.0,42.95,2668.0,29496.0,9.0,921.0,201.32797440644129,1.3,3.8,Yes,0.0,,649632.5
5512,Restaurant 5512,Rural,Indian,4.9,42.0,37.97,2471.0,26678.0,7.0,679.0,165.50846110138684,3.6,3.4,Yes,11.0,16.0,367171.65
5513,Restaurant 5513,Rural,Italian,4.3,36.0,51.51,2904.0,33964.0,14.0,833.0,188.1899806037869,3.8,2.9,Yes,29.0,15.0,433441.48
5514,Restaurant 5514,Rural,Japanese,3.2,32.0,66.56,2173.0,25453.0,2.0,641.0,152.03185668109006,4.1,8.0,No,19.0,6.0,481980.63
5515,Restaurant 5515,Rural,Mexican,4.8,35.0,30.72,3405.0,43288.0,13.0,391.0,239.293654002124,4.5,7.3,No,4.0,11.0,262883.5
5516,Restaurant 5516,Rural,Mexican,3.5,32.0,27.78,3317.0,40261.0,7.0,636.0,238.640176728741,9.5,4.1,No,24.0,22.0,218020.67
5517,Restaurant 5517,Downtown,Mexican,3.5,81.0,35.99,2723.0,28337.0,,748.0,254.74490243479735,7.7,2.3,Yes,59.0,5.0,671727.32
5518,Restaurant 5518,,American,3.6,74.0,37.94,4741.0,46297.0,2.0,90.0,180.7315198423201,7.2,8.6,Yes,23.0,37.0,636638.39
5519,Restaurant 5519,Suburban,Indian,4.2,66.0,32.54,3404.0,34643.0,6.0,295.0,250.33546540174544,4.8,4.5,No,30.0,29.0,490331.17
5520,Restaurant 5520,Downtown,Japanese,4.1,79.0,71.86,1869.0,22322.0,12.0,877.0,88.92964911095933,4.0,2.7,Yes,44.0,21.0,1268944.36
5521,Restaurant 5521,Downtown,French,4.0,76.0,60.62,2283.0,22270.0,2.0,508.0,57.53368247292813,2.1,2.3,Yes,26.0,0.0,1020289.4
5522,Restaurant 5522,Downtown,Mexican,4.4,73.0,25.23,7000.0,75012.0,17.0,619.0,212.0132621496577,5.1,9.3,No,18.0,66.0,445159.93
5523,Restaurant 5523,Rural,,3.6,39.0,31.42,1575.0,19235.0,12.0,791.0,76.36900447129453,2.8,2.2,Yes,36.0,0.0,288895.59
5524,Restaurant 5524,Suburban,Japanese,4.6,56.0,73.92,1844.0,23132.0,9.0,673.0,187.66747777087815,4.5,4.2,No,11.0,36.0,928647.72
5525,Restaurant 5525,Suburban,Japanese,3.4,60.0,70.32,950.0,9168.0,14.0,253.0,230.28123875026472,2.4,6.7,No,22.0,35.0,948952.44
5526,Restaurant 5526,Suburban,Italian,4.6,70.0,46.61,3808.0,44899.0,3.0,601.0,151.77135655681948,4.1,4.7,Yes,49.0,47.0,735564.81
5527,Restaurant 5527,Suburban,Indian,4.3,57.0,35.12,1227.0,18434.0,3.0,522.0,60.96817805443065,1.4,5.3,Yes,17.0,37.0,450455.64
5528,Restaurant 5528,Downtown,Mexican,4.4,77.0,27.78,4843.0,54837.0,16.0,107.0,271.78285007471845,1.1,8.2,No,11.0,38.0,
5529,Restaurant 5529,Downtown,American,4.0,74.0,37.46,5176.0,50945.0,6.0,238.0,60.8112604428621,8.8,10.0,No,20.0,43.0,635623.99
5530,Restaurant 5530,Rural,Japanese,4.3,34.0,75.53,4189.0,45447.0,8.0,734.0,276.1881274628206,6.8,5.2,No,18.0,10.0,588535.07
5531,Restaurant 5531,Suburban,Japanese,3.2,56.0,68.98,2600.0,27743.0,13.0,638.0,63.15764698139365,6.3,4.4,No,16.0,53.0,875643.49
5532,Restaurant 5532,Downtown,French,4.7,73.0,55.51,5447.0,63841.0,8.0,97.0,,5.6,4.7,No,58.0,18.0,916363.68
5533,Restaurant 5533,Downtown,Italian,3.1,71.0,55.67,1631.0,19296.0,8.0,139.0,281.21169055590616,7.5,4.3,No,38.0,20.0,886430.99
5534,Restaurant 5534,Rural,Japanese,3.3,48.0,73.74,3289.0,35830.0,7.0,572.0,276.7450784252705,7.6,5.3,No,8.0,10.0,797801.2
5535,Restaurant 5535,Rural,Japanese,4.2,31.0,67.8,3390.0,34244.0,5.0,617.0,273.34622696708107,9.4,4.0,Yes,21.0,21.0,482873.0
5536,Restaurant 5536,Rural,American,4.5,45.0,39.5,1526.0,18924.0,1.0,537.0,270.7696558023938,3.2,5.2,Yes,5.0,,399690.2
5537,Restaurant 5537,Downtown,American,3.2,81.0,44.49,4827.0,47104.0,13.0,840.0,177.60243272798954,8.1,9.5,,19.0,27.0,824330.35
5538,Restaurant 5538,Downtown,French,4.8,84.0,58.93,2810.0,35477.0,8.0,594.0,189.42270906505044,9.9,3.6,Yes,7.0,18.0,1107476.38
5539,Restaurant 5539,Rural,Indian,4.9,39.0,36.24,2927.0,30473.0,11.0,229.0,204.9293683150364,1.3,6.9,No,17.0,14.0,332121.43
5540,Restaurant 5540,Suburban,French,4.2,,60.88,4031.0,40042.0,7.0,165.0,273.98709969220795,4.4,5.4,No,21.0,4.0,755100.2
5541,Restaurant 5541,Rural,French,4.0,42.0,59.41,2422.0,25917.0,19.0,77.0,259.54010489088296,4.9,7.6,No,17.0,11.0,578449.51
5542,Restaurant 5542,Rural,American,4.5,35.0,42.03,2398.0,24432.0,7.0,164.0,245.7446417245812,8.4,5.3,No,20.0,22.0,342921.81
5543,Restaurant 5543,Rural,Indian,3.7,31.0,35.21,797.0,9475.0,16.0,949.0,218.9310516526799,1.1,2.4,No,19.0,26.0,261942.39
5544,Restaurant 5544,Rural,American,4.0,43.0,35.23,1190.0,18486.0,12.0,269.0,204.5959304967904,6.4,8.9,No,0.0,16.0,355221.89
5545,Restaurant 5545,Downtown,Italian,4.8,87.0,53.96,5031.0,58871.0,11.0,787.0,280.61671420277,9.0,7.1,No,29.0,10.0,1061318.37
5546,Restaurant 5546,Suburban,Mexican,4.9,55.0,26.24,2020.0,26882.0,9.0,804.0,98.16104682096176,2.3,5.7,No,21.0,30.0,336381.14
5547,Restaurant 5547,Rural,Mexican,4.9,48.0,30.1,3542.0,44491.0,7.0,,98.18125104638328,2.0,8.5,,,40.0,338099.55
5548,Restaurant 5548,Suburban,Italian,3.5,63.0,51.38,2799.0,31702.0,14.0,443.0,295.6173822713891,10.0,9.8,Yes,52.0,57.0,745059.88
5549,Restaurant 5549,Suburban,Mexican,3.5,62.0,32.76,3053.0,33160.0,4.0,869.0,188.28975824725737,8.4,4.7,Yes,51.0,60.0,
5550,Restaurant 5550,Suburban,Indian,3.6,57.0,34.52,2596.0,32502.0,3.0,761.0,170.84353340849367,7.3,4.2,Yes,28.0,,449293.26
5551,,Rural,American,3.9,34.0,,913.0,11571.0,9.0,826.0,262.64884370653954,4.6,7.8,No,17.0,7.0,340682.35
5552,Restaurant 5552,Downtown,Mexican,3.6,82.0,26.44,4851.0,50496.0,5.0,835.0,262.4419806959503,8.7,5.1,No,,39.0,501115.66
5553,Restaurant 5553,Rural,Indian,3.7,35.0,37.19,1997.0,,3.0,755.0,94.1495040923504,9.3,1.8,No,5.0,21.0,300513.74
5554,Restaurant 5554,Suburban,American,4.2,68.0,44.09,2188.0,27170.0,1.0,643.0,93.39307673328818,7.6,4.2,Yes,37.0,9.0,671442.92
5555,Restaurant 5555,Suburban,Indian,4.5,60.0,39.78,1162.0,16615.0,18.0,729.0,248.81619126635223,4.6,8.3,No,1.0,38.0,552742.37
5556,Restaurant 5556,Downtown,Italian,4.5,85.0,51.38,7233.0,79488.0,13.0,115.0,246.40810803737307,6.3,7.4,Yes,6.0,50.0,994219.88
5557,Restaurant 5557,Rural,French,4.6,34.0,58.44,1454.0,16540.0,4.0,71.0,106.29667192220144,1.9,8.8,Yes,31.0,5.0,449748.08
5558,Restaurant 5558,Suburban,Italian,3.1,61.0,46.8,881.0,10462.0,18.0,385.0,260.3775340607929,2.4,2.3,Yes,31.0,34.0,651207.8
5559,Restaurant 5559,Downtown,Mexican,3.1,86.0,28.8,3844.0,37518.0,9.0,150.0,170.01278257584474,8.0,3.2,No,46.0,74.0,568417.1
5560,Restaurant 5560,Suburban,American,4.6,51.0,40.94,3324.0,39387.0,7.0,401.0,167.49727866835764,1.3,2.9,No,7.0,17.0,475098.77
5561,Restaurant 5561,Downtown,Indian,4.1,79.0,32.16,6170.0,66313.0,15.0,891.0,296.42339824205163,1.4,9.7,No,30.0,,593554.01
5562,Restaurant 5562,Downtown,Mexican,4.2,84.0,35.48,2418.0,31974.0,13.0,922.0,179.8036491455047,,2.5,Yes,36.0,76.0,680783.54
5563,Restaurant 5563,Rural,Mexican,3.1,48.0,34.87,1539.0,15004.0,2.0,979.0,84.2613446411273,2.5,6.4,Yes,19.0,38.0,380007.73
5564,Restaurant 5564,Suburban,French,3.5,69.0,55.36,2745.0,35689.0,11.0,225.0,120.03895509562945,3.6,6.7,Yes,28.0,68.0,864361.47
5565,Restaurant 5565,Rural,Mexican,,46.0,31.18,2834.0,28033.0,4.0,321.0,133.42052876992506,4.6,6.6,No,33.0,35.0,332122.21
5566,Restaurant 5566,Suburban,French,4.7,68.0,63.68,3736.0,39690.0,18.0,98.0,289.6167344765156,5.7,7.2,Yes,21.0,45.0,984759.94
5567,Restaurant 5567,Rural,American,4.8,48.0,37.7,3222.0,37835.0,3.0,403.0,116.00934604040772,3.6,5.4,No,5.0,24.0,412426.45
5568,Restaurant 5568,Suburban,American,4.0,,40.76,3555.0,34653.0,2.0,662.0,157.60073483843007,5.4,1.8,,11.0,3.0,567999.07
5569,Restaurant 5569,Rural,Indian,4.1,42.0,34.47,,18303.0,12.0,624.0,237.40888736952277,4.3,7.3,No,41.0,28.0,342015.64
5570,Restaurant 5570,Downtown,French,4.7,85.0,57.16,7501.0,80146.0,4.0,985.0,118.52407716709766,1.7,3.5,Yes,45.0,23.0,1091749.08
5571,Restaurant 5571,Suburban,Italian,4.1,70.0,51.76,1077.0,10291.0,14.0,361.0,225.41051330377755,8.8,1.7,No,27.0,57.0,819930.69
5572,Restaurant 5572,Suburban,American,4.0,52.0,45.93,1286.0,18276.0,16.0,403.0,101.8793990891604,3.5,2.5,Yes,25.0,40.0,548685.09
5573,Restaurant 5573,Downtown,Indian,,73.0,34.02,5688.0,62877.0,4.0,925.0,,6.5,3.6,Yes,72.0,26.0,569787.55
5574,Restaurant 5574,Rural,Italian,4.6,36.0,51.08,3673.0,41622.0,12.0,894.0,296.58298434511875,6.1,4.9,No,26.0,9.0,431381.12
5575,Restaurant 5575,Suburban,American,4.8,52.0,38.61,3443.0,41038.0,19.0,993.0,142.236102318932,2.8,8.8,Yes,38.0,10.0,475546.36
5576,Restaurant 5576,Suburban,American,3.4,58.0,44.65,2121.0,24323.0,19.0,86.0,232.42152890448955,1.3,5.8,Yes,27.0,42.0,597344.8
5577,Restaurant 5577,Rural,Indian,4.0,37.0,39.51,1102.0,13197.0,12.0,957.0,260.0157742351081,8.7,5.2,No,31.0,8.0,344867.27
5578,Restaurant 5578,Downtown,Indian,4.7,87.0,31.97,7158.0,75056.0,15.0,768.0,136.71307898092118,5.5,2.7,Yes,55.0,2.0,646072.5
5579,Restaurant 5579,Rural,Japanese,3.2,50.0,74.9,2724.0,29830.0,3.0,783.0,139.29237535619762,4.7,9.6,No,31.0,48.0,843365.6
5580,Restaurant 5580,Rural,Mexican,4.6,43.0,26.67,1042.0,18487.0,19.0,784.0,243.27211510086053,7.9,9.2,No,9.0,5.0,283130.12
5581,Restaurant 5581,Rural,Mexican,3.4,49.0,26.05,2887.0,33998.0,15.0,398.0,201.750336064706,1.3,8.3,No,34.0,47.0,308279.0
5582,Restaurant 5582,Suburban,Italian,4.6,54.0,52.18,2591.0,32720.0,7.0,403.0,140.43797915569954,7.9,3.9,Yes,17.0,24.0,638448.56
5583,Restaurant 5583,,Mexican,4.2,72.0,29.24,8213.0,89715.0,4.0,593.0,237.39151587807655,4.7,6.1,Yes,36.0,70.0,491547.01
5584,Restaurant 5584,Downtown,Italian,3.4,79.0,50.84,4412.0,43646.0,1.0,413.0,265.9262516479068,6.0,4.5,Yes,23.0,26.0,897950.3
5585,Restaurant 5585,Rural,American,3.9,40.0,42.18,3225.0,31399.0,9.0,712.0,108.75957123939162,7.8,4.6,No,23.0,21.0,394384.17
5586,Restaurant 5586,Suburban,Japanese,4.4,66.0,65.58,3558.0,40031.0,7.0,635.0,56.08903347437945,5.9,1.6,No,29.0,22.0,
5587,Restaurant 5587,Rural,Japanese,4.3,37.0,68.22,1216.0,17571.0,5.0,,118.53676662246608,1.6,2.3,No,26.0,11.0,566229.35
5588,Restaurant 5588,Suburban,American,3.9,58.0,40.07,2691.0,,9.0,326.0,218.62240979992612,7.6,9.7,No,,1.0,534019.79
